Indiv_ID,Season,Indiv_ID,CollarType,Fix_DateTime,DOP,Sex,UTM,X,Y,Lat,Long,DistBet,TimeBet,t
F014,Winter17,F014_Winter17,3300,2016/12/25 04:00,2.3,F,11,345677.5414,3863872.868,34.9055675,-118.6891508,284,31.00000001,852988
F014,Winter17,F014_Winter17,3300,2016/12/25 04:31,2.6,F,11,345902.76,3863699.849,34.9040422,-118.6866547,215.6,29.99999999,853018
F014,Winter17,F014_Winter17,3300,2016/12/25 05:01,5.3,F,11,345993.7824,3863504.41,34.9022944,-118.6856228,6.5,30,853048
F014,Winter17,F014_Winter17,3300,2016/12/25 05:31,4.3,F,11,345990.0637,3863499.059,34.9022456,-118.6856625,14.1,29,853077
F014,Winter17,F014_Winter17,3300,2016/12/25 06:00,5.9,F,11,345976.8359,3863503.808,34.9022864,-118.6858081,113.2,61,853138
F014,Winter17,F014_Winter17,3300,2016/12/25 07:01,5.2,F,11,345983.6983,3863390.809,34.9012689,-118.6857122,127.3,29,853167
F014,Winter17,F014_Winter17,3300,2016/12/25 07:30,3.4,F,11,346093.407,3863326.191,34.9007031,-118.6845,0.8,30,853197
F014,Winter17,F014_Winter17,3300,2016/12/25 08:00,2.9,F,11,346093.7518,3863325.497,34.9006969,-118.6844961,21.5,29.99999999,853227
F014,Winter17,F014_Winter17,3300,2016/12/25 08:30,2.2,F,11,346085.3663,3863305.702,34.9005172,-118.6845842,476.7,30,853257
F014,Winter17,F014_Winter17,3300,2016/12/25 09:00,3.5,F,11,345697.5429,3863028.467,34.8979594,-118.6887761,113.9,30,853287
F014,Winter17,F014_Winter17,3300,2016/12/25 09:30,2.6,F,11,345676.4864,3862916.493,34.8969469,-118.6889858,40.8,29.99999999,853317
F014,Winter17,F014_Winter17,3300,2016/12/25 10:00,2.1,F,11,345717.2826,3862916.06,34.8969492,-118.6885394,32.5,30,853347
F014,Winter17,F014_Winter17,3300,2016/12/25 10:30,2.1,F,11,345729.9441,3862945.978,34.8972208,-118.6884064,24.2,30,853377
F014,Winter17,F014_Winter17,3300,2016/12/25 11:00,2.4,F,11,345751.8368,3862935.746,34.8971319,-118.688165,19.4,31,853408
F014,Winter17,F014_Winter17,3300,2016/12/25 11:31,3,F,11,345740.3909,3862951.349,34.8972708,-118.6882931,32.4,29,853437
F014,Winter17,F014_Winter17,3300,2016/12/25 12:00,2.5,F,11,345709.7762,3862962.006,34.8973622,-118.68863,2.7,30,853467
F014,Winter17,F014_Winter17,3300,2016/12/25 12:30,2.9,F,11,345712.2515,3862962.984,34.8973714,-118.6886031,0.9,29.99999999,853497
F014,Winter17,F014_Winter17,3300,2016/12/25 13:00,2.2,F,11,345712.0075,3862962.068,34.8973631,-118.6886056,2.7,31.00000001,853528
F014,Winter17,F014_Winter17,3300,2016/12/25 13:31,4.3,F,11,345711.9434,3862959.351,34.8973386,-118.6886058,6.9,29,853557
F014,Winter17,F014_Winter17,3300,2016/12/25 14:00,2,F,11,345717.4302,3862955.164,34.8973017,-118.688545,7.5,29.99999999,853587
F014,Winter17,F014_Winter17,3300,2016/12/25 14:30,2.8,F,11,345710.2832,3862957.382,34.8973206,-118.6886236,2.4,30,853617
F014,Winter17,F014_Winter17,3300,2016/12/25 15:00,3.3,F,11,345712.6697,3862957.43,34.8973214,-118.6885975,5.6,30,853647
F014,Winter17,F014_Winter17,3300,2016/12/25 15:30,4,F,11,345709.4192,3862961.978,34.8973619,-118.6886339,0.4,29.99999999,853677
F014,Winter17,F014_Winter17,3300,2016/12/25 16:00,4.1,F,11,345709.6089,3862962.386,34.8973656,-118.6886319,1.8,30,853707
F014,Winter17,F014_Winter17,3300,2016/12/25 16:30,2.6,F,11,345710.6212,3862963.877,34.8973792,-118.6886211,3.5,30,853737
F014,Winter17,F014_Winter17,3300,2016/12/25 17:00,3,F,11,345712.4726,3862960.917,34.8973528,-118.6886003,4.5,29.99999999,853767
F014,Winter17,F014_Winter17,3300,2016/12/25 17:30,3.7,F,11,345711.4118,3862956.553,34.8973133,-118.6886111,2.8,30,853797
F014,Winter17,F014_Winter17,3300,2016/12/25 18:00,3.5,F,11,345713.7234,3862958.123,34.8973278,-118.6885861,3.3,30,853827
F014,Winter17,F014_Winter17,3300,2016/12/25 18:30,3.5,F,11,345715.3439,3862960.991,34.8973539,-118.6885689,3,29.99999999,853857
F014,Winter17,F014_Winter17,3300,2016/12/25 19:00,2.2,F,11,345715.3671,3862958.028,34.8973272,-118.6885681,10.3,30,853887
F014,Winter17,F014_Winter17,3300,2016/12/25 19:30,2.9,F,11,345705.8642,3862962.016,34.8973617,-118.6886728,9.1,30,853917
F014,Winter17,F014_Winter17,3300,2016/12/25 20:00,2.9,F,11,345712.9531,3862956.349,34.8973117,-118.6885942,11.8,29.99999999,853947
F014,Winter17,F014_Winter17,3300,2016/12/25 20:30,5.2,F,11,345707.748,3862966.943,34.8974064,-118.6886531,5.2,30,853977
F014,Winter17,F014_Winter17,3300,2016/12/25 21:00,2.7,F,11,345702.6136,3862967.64,34.8974119,-118.6887094,9.8,30,854007
F014,Winter17,F014_Winter17,3300,2016/12/25 21:30,3.2,F,11,345710.1206,3862961.29,34.8973558,-118.6886261,4,29.99999999,854037
F014,Winter17,F014_Winter17,3300,2016/12/25 22:00,2.4,F,11,345709.9977,3862957.253,34.8973194,-118.6886267,2.7,30,854067
F014,Winter17,F014_Winter17,3300,2016/12/25 22:30,3.1,F,11,345712.6904,3862957.031,34.8973178,-118.6885972,4.1,30,854097
F014,Winter17,F014_Winter17,3300,2016/12/25 23:00,3.2,F,11,345711.5867,3862960.965,34.8973531,-118.68861,4,31,854128
F014,Winter17,F014_Winter17,3300,2016/12/25 23:31,4.4,F,11,345713.9177,3862957.72,34.8973242,-118.6885839,1.7,29,854157
F014,Winter17,F014_Winter17,3300,2016/12/26 00:00,2.2,F,11,345715.4789,3862957.072,34.8973186,-118.6885667,3,30,854187
F014,Winter17,F014_Winter17,3300,2016/12/26 00:30,2.7,F,11,345712.8605,3862958.448,34.8973306,-118.6885956,11.2,29.99999999,854217
F014,Winter17,F014_Winter17,3300,2016/12/26 01:00,4.4,F,11,345714.1721,3862947.331,34.8972306,-118.6885792,12.4,30,854247
F014,Winter17,F014_Winter17,3300,2016/12/26 01:30,2.2,F,11,345712.578,3862959.584,34.8973408,-118.6885989,3.7,30,854277
F014,Winter17,F014_Winter17,3300,2016/12/26 02:00,2.8,F,11,345712.4663,3862963.258,34.8973739,-118.6886008,1.8,29.99999999,854307
F014,Winter17,F014_Winter17,3300,2016/12/26 02:30,2.6,F,11,345711.7992,3862961.639,34.8973592,-118.6886078,23.3,31.00000001,854338
F014,Winter17,F014_Winter17,3300,2016/12/26 03:01,3.4,F,11,345702.8539,3862940.156,34.8971642,-118.6887017,24.5,29.99999999,854368
F014,Winter17,F014_Winter17,3300,2016/12/26 03:31,6.9,F,11,345710.7904,3862917.001,34.8969567,-118.6886106,18.7,29,854397
F014,Winter17,F014_Winter17,3300,2016/12/26 04:00,2.5,F,11,345726.2762,3862927.402,34.8970528,-118.6884431,9.6,30,854427
F014,Winter17,F014_Winter17,3300,2016/12/26 04:30,2.6,F,11,345730.617,3862936.015,34.8971311,-118.6883972,1.4,30,854457
F014,Winter17,F014_Winter17,3300,2016/12/26 05:00,4.6,F,11,345730.1824,3862934.636,34.8971186,-118.6884017,11.6,29.99999999,854487
F014,Winter17,F014_Winter17,3300,2016/12/26 05:30,3.6,F,11,345725.8139,3862923.837,34.8970206,-118.6884475,19.7,31.00000001,854518
F014,Winter17,F014_Winter17,3300,2016/12/26 06:01,3.9,F,11,345741.6521,3862935.618,34.8971292,-118.6882764,9.7,29,854547
F014,Winter17,F014_Winter17,3300,2016/12/26 06:30,3.1,F,11,345743.6122,3862945.071,34.8972147,-118.6882567,191.2,31,854578
F014,Winter17,F014_Winter17,3300,2016/12/26 07:01,6.2,F,11,345795.698,3863129.067,34.8988811,-118.6877208,347,29,854607
F014,Winter17,F014_Winter17,3300,2016/12/26 07:30,3.2,F,11,345968.8163,3863429.767,34.9016178,-118.6858822,31.4,30,854637
F014,Winter17,F014_Winter17,3300,2016/12/26 08:00,3.4,F,11,345985.885,3863456.073,34.9018575,-118.6857003,22.5,29.99999999,854667
F014,Winter17,F014_Winter17,3300,2016/12/26 08:30,2.7,F,11,346003.8907,3863469.637,34.9019825,-118.6855058,7.3,30,854697
F014,Winter17,F014_Winter17,3300,2016/12/26 09:00,3.5,F,11,346002.1271,3863476.723,34.9020461,-118.6855264,13.1,30,854727
F014,Winter17,F014_Winter17,3300,2016/12/26 09:30,2.9,F,11,346015.0669,3863474.408,34.9020272,-118.6853844,290.9,32,854759
F014,Winter17,F014_Winter17,3300,2016/12/26 10:02,2.5,F,11,345884.5503,3863734.371,34.9043506,-118.6868603,106.5,29,854788
F014,Winter17,F014_Winter17,3300,2016/12/26 10:31,4.4,F,11,345814.7163,3863814.772,34.9050647,-118.6876392,5.9,29.99999999,854818
F014,Winter17,F014_Winter17,3300,2016/12/26 11:01,3.2,F,11,345817.5731,3863819.96,34.9051119,-118.6876089,8.3,30,854848
F014,Winter17,F014_Winter17,3300,2016/12/26 11:31,5.1,F,11,345821.0286,3863812.413,34.9050444,-118.6875697,23.3,30,854878
F014,Winter17,F014_Winter17,3300,2016/12/26 12:01,9.2,F,11,345799.3649,3863820.922,34.9051178,-118.6878083,12.2,29.99999999,854908
F014,Winter17,F014_Winter17,3300,2016/12/26 12:31,3.3,F,11,345807.7422,3863812.027,34.9050389,-118.687715,4.3,30,854938
F014,Winter17,F014_Winter17,3300,2016/12/26 13:01,6.2,F,11,345808.3438,3863816.266,34.9050772,-118.6877092,5.3,60,854998
F014,Winter17,F014_Winter17,3300,2016/12/26 14:01,2.6,F,11,345811.5995,3863812.051,34.9050397,-118.6876728,3.5,29,855027
F014,Winter17,F014_Winter17,3300,2016/12/26 14:30,2.4,F,11,345810.9989,3863815.456,34.9050703,-118.68768,5,31.00000001,855058
F014,Winter17,F014_Winter17,3300,2016/12/26 15:01,6.8,F,11,345813.4114,3863811.1,34.9050314,-118.6876528,3.8,29.99999999,855088
F014,Winter17,F014_Winter17,3300,2016/12/26 15:31,3.6,F,11,345810.8231,3863808.281,34.9050056,-118.6876806,1.7,29,855117
F014,Winter17,F014_Winter17,3300,2016/12/26 16:00,1.8,F,11,345812.469,3863807.787,34.9050014,-118.6876625,7,30,855147
F014,Winter17,F014_Winter17,3300,2016/12/26 16:30,1.9,F,11,345817.3254,3863812.853,34.9050478,-118.6876103,8.9,31,855178
F014,Winter17,F014_Winter17,3300,2016/12/26 17:01,2.8,F,11,345811.9058,3863805.822,34.9049836,-118.6876683,7.4,30,855208
F014,Winter17,F014_Winter17,3300,2016/12/26 17:31,2.4,F,11,345811.6194,3863813.227,34.9050503,-118.6876728,2.6,29,855237
F014,Winter17,F014_Winter17,3300,2016/12/26 18:00,2.3,F,11,345813.2537,3863815.296,34.9050692,-118.6876553,42,90,855327
F014,Winter17,F014_Winter17,3300,2016/12/26 19:30,4.4,F,11,345774.556,3863831.536,34.9052097,-118.6880817,48.7,31,855358
F014,Winter17,F014_Winter17,3300,2016/12/26 20:01,3.3,F,11,345803.4716,3863792.374,34.9048611,-118.6877581,26.8,29,855387
F014,Winter17,F014_Winter17,3300,2016/12/26 20:30,3.7,F,11,345808.5665,3863818.637,34.9050986,-118.6877072,7,30,855417
F014,Winter17,F014_Winter17,3300,2016/12/26 21:00,2.8,F,11,345803.0539,3863822.89,34.9051361,-118.6877683,13.7,31,855448
F014,Winter17,F014_Winter17,3300,2016/12/26 21:31,2.7,F,11,345813.4313,3863813.906,34.9050567,-118.6876531,5,60.00000001,855508
F014,Winter17,F014_Winter17,3300,2016/12/26 22:31,2.2,F,11,345814.034,3863808.992,34.9050125,-118.6876456,19.6,29,855537
F014,Winter17,F014_Winter17,3300,2016/12/26 23:00,4,F,11,345797.0915,3863818.897,34.9050992,-118.6878328,23.6,60,855597
F014,Winter17,F014_Winter17,3300,2016/12/27 00:00,3.9,F,11,345817.8222,3863807.63,34.9050008,-118.6876039,4.8,30,855627
F014,Winter17,F014_Winter17,3300,2016/12/27 00:30,3.6,F,11,345819.4697,3863812.107,34.9050414,-118.6875867,7,31,855658
F014,Winter17,F014_Winter17,3300,2016/12/27 01:01,8.9,F,11,345813.025,3863809.32,34.9050153,-118.6876567,23.7,29,855687
F014,Winter17,F014_Winter17,3300,2016/12/27 01:30,3.3,F,11,345826.6645,3863789.986,34.9048431,-118.6875039,31,30,855717
F014,Winter17,F014_Winter17,3300,2016/12/27 02:00,6.8,F,11,345828.3833,3863820.921,34.9051222,-118.6874908,18.9,31,855748
F014,Winter17,F014_Winter17,3300,2016/12/27 02:31,4.6,F,11,345814.0099,3863808.649,34.9050094,-118.6876458,2.2,30,855778
F014,Winter17,F014_Winter17,3300,2016/12/27 03:01,2.4,F,11,345813.1752,3863810.638,34.9050272,-118.6876553,9.3,29,855807
F014,Winter17,F014_Winter17,3300,2016/12/27 03:30,2,F,11,345810.9694,3863819.672,34.9051083,-118.6876811,15.2,29.99999999,855837
F014,Winter17,F014_Winter17,3300,2016/12/27 04:00,2.7,F,11,345812.5402,3863834.778,34.9052447,-118.6876667,14.6,30,855867
F014,Winter17,F014_Winter17,3300,2016/12/27 04:30,2.6,F,11,345812.1657,3863820.151,34.9051128,-118.6876681,393.8,31,855898
F014,Winter17,F014_Winter17,3300,2016/12/27 05:01,3.6,F,11,346017.9951,3863484.377,34.9021175,-118.6853542,181.3,29,855927
F014,Winter17,F014_Winter17,3300,2016/12/27 05:30,2,F,11,346172.2838,3863389.077,34.9012819,-118.6836486,106.9,30,855957
F014,Winter17,F014_Winter17,3300,2016/12/27 06:00,2.3,F,11,346145.0535,3863285.715,34.9003461,-118.6839275,39.8,30,855987
F014,Winter17,F014_Winter17,3300,2016/12/27 06:30,2.3,F,11,346126.4234,3863320.887,34.9006603,-118.6841378,489.4,29.99999999,856017
F014,Winter17,F014_Winter17,3300,2016/12/27 07:00,2.1,F,11,345754.5918,3863002.642,34.8977353,-118.6881472,4.2,30,856047
F014,Winter17,F014_Winter17,3300,2016/12/27 07:30,2.2,F,11,345752.1365,3863006.101,34.8977661,-118.6881747,2.6,30,856077
F014,Winter17,F014_Winter17,3300,2016/12/27 08:00,2.2,F,11,345752.2666,3863003.514,34.8977428,-118.6881728,36.5,29.99999999,856107
F014,Winter17,F014_Winter17,3300,2016/12/27 08:30,2.7,F,11,345753.3791,3862967.039,34.8974142,-118.6881539,17.3,30,856137
F014,Winter17,F014_Winter17,3300,2016/12/27 09:00,2.8,F,11,345741.5836,3862954.324,34.8972978,-118.6882806,9.8,30,856167
F014,Winter17,F014_Winter17,3300,2016/12/27 09:30,2.3,F,11,345742.7912,3862944.63,34.8972106,-118.6882656,19.3,29.99999999,856197
F014,Winter17,F014_Winter17,3300,2016/12/27 10:00,3,F,11,345762.0662,3862944.482,34.8972122,-118.6880547,5.2,31.00000001,856228
F014,Winter17,F014_Winter17,3300,2016/12/27 10:31,2.5,F,11,345767.0978,3862943.111,34.8972006,-118.6879994,6.6,29,856257
F014,Winter17,F014_Winter17,3300,2016/12/27 11:00,3,F,11,345769.9123,3862937.105,34.8971469,-118.6879675,13.5,31,856288
F014,Winter17,F014_Winter17,3300,2016/12/27 11:31,2.5,F,11,345757.8703,3862930.907,34.8970892,-118.6880981,72.3,29,856317
F014,Winter17,F014_Winter17,3300,2016/12/27 12:00,2.9,F,11,345737.5135,3863000.246,34.8977111,-118.6883336,3.8,30,856347
F014,Winter17,F014_Winter17,3300,2016/12/27 12:30,2.6,F,11,345739.6177,3862997.104,34.8976831,-118.68831,2.7,29.99999999,856377
F014,Winter17,F014_Winter17,3300,2016/12/27 13:00,2.6,F,11,345738.4148,3862999.487,34.8977044,-118.6883236,2,31.00000001,856408
F014,Winter17,F014_Winter17,3300,2016/12/27 13:31,3.5,F,11,345738.0988,3862997.551,34.8976869,-118.6883267,6.2,29,856437
F014,Winter17,F014_Winter17,3300,2016/12/27 14:00,2.6,F,11,345742.4661,3862993.106,34.8976475,-118.6882781,1.8,29.99999999,856467
F014,Winter17,F014_Winter17,3300,2016/12/27 14:30,3,F,11,345742.0932,3862994.843,34.8976631,-118.6882825,6.7,30,856497
F014,Winter17,F014_Winter17,3300,2016/12/27 15:00,3.1,F,11,345738.1726,3863000.301,34.8977117,-118.6883264,4.6,30,856527
F014,Winter17,F014_Winter17,3300,2016/12/27 15:30,4.4,F,11,345739.6721,3862995.993,34.8976731,-118.6883092,0.9,31,856558
F014,Winter17,F014_Winter17,3300,2016/12/27 16:01,4.1,F,11,345740.0155,3862996.842,34.8976808,-118.6883056,0.6,29,856587
F014,Winter17,F014_Winter17,3300,2016/12/27 16:30,3.6,F,11,345739.5455,3862997.16,34.8976836,-118.6883108,4.3,30,856617
F014,Winter17,F014_Winter17,3300,2016/12/27 17:00,3.1,F,11,345736.646,3863000.294,34.8977114,-118.6883431,5.5,29.99999999,856647
F014,Winter17,F014_Winter17,3300,2016/12/27 17:30,3,F,11,345734.8601,3863005.505,34.8977581,-118.6883636,5.5,30,856677
F014,Winter17,F014_Winter17,3300,2016/12/27 18:00,3.6,F,11,345738.0292,3863001.014,34.8977181,-118.6883281,3.4,30,856707
F014,Winter17,F014_Winter17,3300,2016/12/27 18:30,3.2,F,11,345738.7868,3862997.695,34.8976883,-118.6883192,0.9,29.99999999,856737
F014,Winter17,F014_Winter17,3300,2016/12/27 19:00,5,F,11,345737.9004,3862997.71,34.8976883,-118.6883289,2.2,30,856767
F014,Winter17,F014_Winter17,3300,2016/12/27 19:30,2.1,F,11,345737.7824,3862999.93,34.8977083,-118.6883306,2.5,30,856797
F014,Winter17,F014_Winter17,3300,2016/12/27 20:00,2.8,F,11,345735.2471,3862999.729,34.8977061,-118.6883583,3.9,29.99999999,856827
F014,Winter17,F014_Winter17,3300,2016/12/27 20:30,2.2,F,11,345732.7293,3863002.734,34.8977328,-118.6883864,7,30,856857
F014,Winter17,F014_Winter17,3300,2016/12/27 21:00,2.9,F,11,345733.9846,3862995.867,34.8976711,-118.6883714,4.5,31,856888
F014,Winter17,F014_Winter17,3300,2016/12/27 21:31,3.2,F,11,345738.1229,3862994.1,34.8976558,-118.6883258,2.8,29,856917
F014,Winter17,F014_Winter17,3300,2016/12/27 22:00,2.1,F,11,345740.5775,3862995.479,34.8976686,-118.6882992,3.5,30,856947
F014,Winter17,F014_Winter17,3300,2016/12/27 22:30,2.6,F,11,345737.1004,3862995.26,34.8976661,-118.6883372,2.5,30,856977
F014,Winter17,F014_Winter17,3300,2016/12/27 23:00,3.5,F,11,345736.9135,3862997.726,34.8976883,-118.6883397,5.3,29.99999999,857007
F014,Winter17,F014_Winter17,3300,2016/12/27 23:30,2.6,F,11,345731.6064,3862997.938,34.8976894,-118.6883978,6.6,30,857037
F014,Winter17,F014_Winter17,3300,2016/12/28 00:00,2.9,F,11,345735.6876,3862992.788,34.8976436,-118.6883522,5.2,30,857067
F014,Winter17,F014_Winter17,3300,2016/12/28 00:30,2.1,F,11,345737.5157,3862997.661,34.8976878,-118.6883331,1.1,29.99999999,857097
F014,Winter17,F014_Winter17,3300,2016/12/28 01:00,2.8,F,11,345738.5621,3862997.92,34.8976903,-118.6883217,3.3,31.00000001,857128
F014,Winter17,F014_Winter17,3300,2016/12/28 01:31,2.7,F,11,345741.6969,3862996.814,34.8976808,-118.6882872,2.4,29,857157
F014,Winter17,F014_Winter17,3300,2016/12/28 02:00,2.6,F,11,345739.3063,3862996.521,34.8976778,-118.6883133,5.1,29.99999999,857187
F014,Winter17,F014_Winter17,3300,2016/12/28 02:30,3.6,F,11,345734.5218,3862994.66,34.8976603,-118.6883653,3.9,30,857217
F014,Winter17,F014_Winter17,3300,2016/12/28 03:00,3.3,F,11,345730.9469,3862996.229,34.8976739,-118.6884047,11.2,30,857247
F014,Winter17,F014_Winter17,3300,2016/12/28 03:30,3.1,F,11,345742.0988,3862995.176,34.8976661,-118.6882825,35.6,31,857278
F014,Winter17,F014_Winter17,3300,2016/12/28 04:01,2.9,F,11,345747.4199,3862960.017,34.89735,-118.6882178,10.9,29,857307
F014,Winter17,F014_Winter17,3300,2016/12/28 04:30,4.8,F,11,345743.5798,3862970.255,34.8974417,-118.6882617,8.3,30,857337
F014,Winter17,F014_Winter17,3300,2016/12/28 05:00,2.8,F,11,345736.996,3862965.219,34.8973953,-118.6883328,8.7,31,857368
F014,Winter17,F014_Winter17,3300,2016/12/28 05:31,3.5,F,11,345732.7271,3862957.613,34.8973261,-118.6883781,17.3,30,857398
F014,Winter17,F014_Winter17,3300,2016/12/28 06:01,3.6,F,11,345730.1801,3862940.46,34.8971711,-118.6884028,50.6,29.99999999,857428
F014,Winter17,F014_Winter17,3300,2016/12/28 06:31,2.9,F,11,345679.8728,3862935.174,34.8971158,-118.6889522,155.9,30,857458
F014,Winter17,F014_Winter17,3300,2016/12/28 07:01,5.8,F,11,345715.9804,3862783.561,34.8957547,-118.6885292,234.9,29,857487
F014,Winter17,F014_Winter17,3300,2016/12/28 07:30,3.2,F,11,345676.4535,3862552.024,34.8936617,-118.6889189,143.3,31,857518
F014,Winter17,F014_Winter17,3300,2016/12/28 08:01,3.7,F,11,345619.6891,3862420.428,34.8924669,-118.6895156,178.6,29,857547
F014,Winter17,F014_Winter17,3300,2016/12/28 08:30,3.3,F,11,345484.7931,3862303.441,34.8913919,-118.6909697,140.3,30,857577
F014,Winter17,F014_Winter17,3300,2016/12/28 09:00,2.7,F,11,345420.3713,3862178.765,34.8902583,-118.6916514,149.6,30,857607
F014,Winter17,F014_Winter17,3300,2016/12/28 09:30,2.1,F,11,345494.3265,3862308.805,34.8914417,-118.6908664,20,29.99999999,857637
F014,Winter17,F014_Winter17,3300,2016/12/28 10:00,4.6,F,11,345512.4939,3862317.152,34.8915197,-118.6906692,26.6,30,857667
F014,Winter17,F014_Winter17,3300,2016/12/28 10:30,3.6,F,11,345506.2307,3862343.052,34.8917522,-118.6907425,71.1,30,857697
F014,Winter17,F014_Winter17,3300,2016/12/28 11:00,3,F,11,345577.1093,3862348.357,34.8918108,-118.6899681,80.4,29.99999999,857727
F014,Winter17,F014_Winter17,3300,2016/12/28 11:30,2.8,F,11,345506.4158,3862310.166,34.8914558,-118.6907344,189.2,30,857757
F014,Winter17,F014_Winter17,3300,2016/12/28 12:00,2.5,F,11,345569.4752,3862488.551,34.8930733,-118.6900775,67.8,30,857787
F014,Winter17,F014_Winter17,3300,2016/12/28 12:30,2.4,F,11,345608.1489,3862544.235,34.8935811,-118.6896647,6.3,29.99999999,857817
F014,Winter17,F014_Winter17,3300,2016/12/28 13:00,4.1,F,11,345606.4747,3862538.194,34.8935264,-118.6896819,1.2,30,857847
F014,Winter17,F014_Winter17,3300,2016/12/28 13:30,3.6,F,11,345607.4188,3862538.889,34.8935328,-118.6896717,9.5,30,857877
F014,Winter17,F014_Winter17,3300,2016/12/28 14:00,1.8,F,11,345615.0546,3862544.484,34.8935844,-118.6895892,7.6,29.99999999,857907
F014,Winter17,F014_Winter17,3300,2016/12/28 14:30,1.9,F,11,345607.5937,3862543.29,34.8935725,-118.6896706,2.9,30,857937
F014,Winter17,F014_Winter17,3300,2016/12/28 15:00,2.1,F,11,345610.065,3862541.862,34.89356,-118.6896433,6.4,30,857967
F014,Winter17,F014_Winter17,3300,2016/12/28 15:30,2.2,F,11,345604.1028,3862539.555,34.8935383,-118.6897081,7.7,29.99999999,857997
F014,Winter17,F014_Winter17,3300,2016/12/28 16:00,3.4,F,11,345611.194,3862542.675,34.8935675,-118.6896311,36.6,30,858027
F014,Winter17,F014_Winter17,3300,2016/12/28 16:30,3,F,11,345633.4269,3862513.543,34.8933083,-118.6893825,37.3,30,858057
F014,Winter17,F014_Winter17,3300,2016/12/28 17:00,2.8,F,11,345611.5696,3862543.811,34.8935778,-118.6896272,2.4,29.99999999,858087
F014,Winter17,F014_Winter17,3300,2016/12/28 17:30,2,F,11,345609.2953,3862544.46,34.8935833,-118.6896522,1.2,30,858117
F014,Winter17,F014_Winter17,3300,2016/12/28 18:00,2.4,F,11,345610.0937,3862543.559,34.8935753,-118.6896433,11.4,30,858147
F014,Winter17,F014_Winter17,3300,2016/12/28 18:30,3.2,F,11,345602.1314,3862535.405,34.8935006,-118.6897289,15,29.99999999,858177
F014,Winter17,F014_Winter17,3300,2016/12/28 19:00,2.3,F,11,345615.9413,3862541.241,34.8935553,-118.6895789,5,30,858207
F014,Winter17,F014_Winter17,3300,2016/12/28 19:30,1.7,F,11,345610.9415,3862541.259,34.8935547,-118.6896336,2.2,30,858237
F014,Winter17,F014_Winter17,3300,2016/12/28 20:00,2.4,F,11,345608.9165,3862540.428,34.8935469,-118.6896556,0.9,29.99999999,858267
F014,Winter17,F014_Winter17,3300,2016/12/28 20:30,2.4,F,11,345608.2757,3862539.828,34.8935414,-118.6896625,1.8,31.00000001,858298
F014,Winter17,F014_Winter17,3300,2016/12/28 21:01,3.5,F,11,345610.0433,3862539.488,34.8935386,-118.6896431,3.1,29,858327
